"id","corporateItemCd","upcId","rogCd","productHierarchy.productClass.productClassNm","productHierarchy.productClass.productClassCd","productHierarchy.productClass.retailSectionCd","productHierarchy.productSubClassLevel1.productSubClassNm","productHierarchy.productSubClassLevel1.productSubClassCd","productHierarchy.productSubClassLevel2.productSubClassNm","productHierarchy.productSubClassLevel2.productSubClassCd","productHierarchy.productGroup.productGroupNm","productHierarchy.productGroup.productGroupCd","productHierarchy.productCategory.productCategoryNm","productHierarchy.productCategory.productCategoryCd","pullDateInd","vendorId","vendorSubAccountNbr","priceLookUpCd","itemDescription.internetItemDsc","shelfLifeDys","dimension.shipUnitDimensions.shipUnitWtUOMCd","dimension.shipUnitDimensions.shipUnitWt","dimension.shipUnitDimensions.shipUnitPackQty","dimension.shelfUnitDimensions.itemPackUOMCd","departmentId","itemSourcingType.dsdInd","itemSourcingType.warehouseInd","vendorNm"
"SNCA-3200067-078616200369","3200067","078616200369","SNCA","STILL CONVENIENCE BOTTLED WATER","5","313","ALL OTHER MULTI PK STILL CONVENIENCE WATER","10","ALL OTHER MULTI PK STILL CONVENIENCE WATER","10","NON CARBONATED BEVERAGES","3","BOTTLED WATER","20","","001392","055","0","SMARTWATER","0","LB","0.001","4.00","I","","Y","N","COCA COLA CO"
"SNCA-9151297-005194310341","9151297","005194310341","SNCA","BEEF STEAK MEAT SNACKS","10","338","REGULAR BEEF STEAK MEAT SNACKS","1","REGULAR BEEF STEAK MEAT SNACKS","1","SALTY SNACKS","9","MEAT SNACKS","15","","003697","001","0","TILLAMOOK SIMPLY CRAFTED OLD FASHIONED BEEF JERKY","0","LB","0.001","1.00","I","","Y","N","GRAN'PA DON'S SALES"
"SNCA-16150192-074447391515","16150192","074447391515","SNCA","ALL OTHER FLAVORS"," MILK AND MILK DRINKS","85","302","ALL OTHER FLAVORS"," MILK AND MILK DRINKS","0","ALL OTHER FLAVORS"," MILK AND MILK DRINKS","0","MILK/CANNED & POWDERED","16","STERILIZED MILK"," MILK DRINKS"," AND SUBSTITUTES","15","","006446","001","0","SO DEL BEV CASHEW UNSWT","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-9013003-002840067669","9013003","002840067669","SNCA","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","338","FLAT POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","FLAT POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","RUFFLES MOZZARELLA & MARINARA FLAVORED POTATO CHIPS","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-96200939-007225009366","96200939","007225009366","SNCA","VARIETY BREADS COMMERCIAL FRESH BREAD","0","336","VARIETY BREADS COMMERCIAL FRESH BREAD","0","VARIETY BREADS COMMERCIAL FRESH BREAD","0","COMMERCIAL FRESH BREAD","96","VARIETY BREADS COMMERCIAL FRESH BREAD","20","","014157","003","0","CBC NATHANS HAMS","0","LB","0.001","1.00","I","","Y","N","FLOWERS BAKERY"
"SNCA-27051021-073762801027","27051021","073762801027","SNCA","ASAIN SHELF STABLE DINNERS","25","301","ASAIN SHELF STABLE DINNERS","0","ASAIN SHELF STABLE DINNERS","0","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","THAI KITCHEN RICE NOODLE CART THAI PNT","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-9013895-002840007098","9013895","002840007098","SNCA","SALTY BAGGED/CANISTER SNACKS","0","338","SALTY BAGGED/CANISTER SNACKS","0","SALTY BAGGED/CANISTER SNACKS","0","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","TOSTITOS SALSA CON QUESO MEDIUM DIP","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-9015192-002840063769","9015192","002840063769","SNCA","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","338","HARD BITE POTATO CHIPS TAKE HOME BAG/CANISTER","15","HARD BITE POTATO CHIPS TAKE HOME BAG/CANISTER","15","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","LAYS POPPABLES WHITE CHEDDAR","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-88550038-004242100008","88550038","004242100008","SNCA","DINNER SAUSAGE COOKED/SMOKED","25","333","CKD/SMKD OTHER DINNER SSG","85","CKD/SMKD OTHER DINNER SSG","85","MEAT","88","DINNER SAUSAGE","55","","025586","001","0","BOARS HEAD BEEF KNOCKWURST","0","LB","0.001","1.00","I","","Y","N","SF BAY AREA PROVISIONS INC"
"SNCA-48050066-007218063473","48050066","007218063473","SNCA","MULTI-SERVE PIZZA FROZEN PREPARED FOOD","1","317","MAINSTREAM MULTI SERVE FROZEN PIZZA","10","MAINSTREAM MULTI SERVE FROZEN PIZZA","10","PREPARED FROZEN FOODS","48","PIZZA FROZEN PREPARED FOODS","5","","001464","002","0","RED BARON FROZEN PIZZA PEPPERONI","60","LB","0.001","1.00","I","","Y","N","SCHWANS CONSUMER BRANDS NORTH AMERICA"
"SNCA-42011853-007457048418","42011853","007457048418","SNCA","SUPER PREMIUM PACKAGED ICE CREAM","1","317","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","ICE CREAM","42","PACKAGED ICE CREAM","1","","000912","028","null","HAAGEN-DAZS HONEY SALTED CARAMEL ALMOND","0","LB","7.290","8.00","I","217"
"SNCA-27055567-003335705101","27055567","003335705101","SNCA","MISC. ASIAN FOOD","65","301","MISC. ASIAN FOOD","0","MISC. ASIAN FOOD","0","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","KEWPIE MAYONNAISE SQZ","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-27052463-480001608103","27052463","480001608103","SNCA","MISC. ASIAN FOOD","65","301","MISC. ASIAN FOOD","0","MISC. ASIAN FOOD","0","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004959","006","0","JACK N JILL MAGIC CREAM PEANUT BUTTER","0","LB","0.001","10.00","I","","Y","N","JFC INTL INC"
"SNCA-38900152-085899600504","38900152","085899600504","SNCA","REFRIGERATED PICKLES AND VEGETABLES","1","323","REFRIGERATED PICKLES","1","REFRIGERATED PICKLES","1","REFRIGERATED FOODS","38","REFRIGERATED FOODS ALL OTHER","90","","006446","001","0","GRILLOS PICKLES SPEARS DILL ITALIAN","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-19033675-001512419048","19033675","001512419048","SNCA","GROUND PREPACKAGED COFFEE/HOT","10","301","PREMIUM GROUND PREPACKAGE COFFEE/HOT","10","PREMIUM GROUND PREPACKAGE COFFEE/HOT","10","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","PREPACKAGED COFFEE/HOT","3","","027735","001","0","PEERLESS HAWAIIAN KONA BLEND COFFEE","0","LB","0.001","1.00","I","","Y","N","WHITE SHADOW GROUP LLC"
"SNCA-25250070-081167003012","25250070","081167003012","SNCA","MAINSTREAM BROTH","1","302","OTHER MAINSTREAM BROTH","10","OTHER MAINSTREAM BROTH","10","SOUPS","25","BROTH","25","","006446","001","0","OCEANS HA BROTH PHO","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-19051461-078535701731","19051461","078535701731","SNCA","COFFEE PODS COFFEE/HOT","5","301","REGULAR COFFEE PODS COFFEE/HOT","5","REGULAR COFFEE PODS COFFEE/HOT","5","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","PODS COFFEE/HOT","5","","019258","001","0","PEETS CAFE DOMINGO K-CUP","0","LB","0.001","1.00","I","","Y","N","PEETS COFFEE & TEA INC"
"SNCA-8010184-001200001426","8010184","001200001426","SNCA","CSD < 16 OZ MP PET","20","313","PEPSI CSD < 16 OZ MP PET","1","PEPSI CSD < 16 OZ MP PET","1","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001390","022","0","PEPSI","0","LB","0.001","3.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-8050524-007800001181","8050524","007800001181","SNCA","CSD 12 OZ 12PK CANS","5","313","DR PEPPER/7-UP CSD 12 OZ 12PK CANS","10","DR PEPPER/7-UP CSD 12 OZ 12PK CANS","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001906","012","0","DIET 7UP COOL PACK SODA","0","LB","0.001","2.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-26320659-007341650960","26320659","007341650960","SNCA","TRADITIONAL RICE SIDE DISHES","1","301","SPECIALTY/ETHNIC TRADITIONAL RICE SIDE DISHES","10","SPECIALTY/ETHNIC TRADITIONAL RICE SIDE DISHES","10","PREPARED SIDE DISHES","26","RICE SIDE DISHES","32","","006446","001","0","LUNDBERG WHOLE GRAIN & WILD RICE WILD PORCINI MUSHROOM","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-2010944-001410007884","2010944","001410007884","SNCA","PREMIUM AT HOME COOKIES","5","338","OATMEAL PREMIUM AT HOME COOKIES","5","OATMEAL PREMIUM AT HOME COOKIES","5","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","001420","003","0","PEPPERIDGE FARMS OATMEAL RAISIN SOFT BAKED COOKIES","0","LB","0.001","1.00","I","","Y","N","PEPPERIDGE FARM INC"
"SNCA-26320656-007341604531","26320656","007341604531","SNCA","QUICK PREP RICE SIDE DISHES","5","301","ORGANIC QUICK PREP RICE SIDE DISHES","15","ORGANIC QUICK PREP RICE SIDE DISHES","15","PREPARED SIDE DISHES","26","RICE SIDE DISHES","32","","006446","001","0","LUNDBERG HEAT AND EAT COUNTRY WILD BROWN RICE","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-21300209-072534226073","21300209","072534226073","SNCA","DICED FAMILY TOMATO >20 OZ. CANNED VEGETABLES","1","302","ORGANIC DICED FAMILY TOMATO >20 OZ. CANNED","20","ORGANIC DICED FAMILY TOMATO >20 OZ. CANNED","20","CANNED VEGETABLES","21","FAMILY TOMATO >20 OZ. CANNED VEGETABLES","70","","006446","001","0","MUIR GLEN DICED TOMATOES","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-3200241-085827600406","3200241","085827600406","SNCA","STILL CONVENIENCE BOTTLED WATER","5","313","SINGLE STILL CONVENIENCE BOTTLED WATER","1","SINGLE STILL CONVENIENCE BOTTLED WATER","1","NON CARBONATED BEVERAGES","3","BOTTLED WATER","20","","006446","001","0","BOXED WATER IS BETTER PURIFIED WATER","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-23011031-081395800990","23011031","081395800990","SNCA","CANNED TUNA","1","302","SOLID WHITE CANNED TUNA","1","SOLID WHITE CANNED TUNA","1","CANNED FISH & MEAT","23","CANNED FISH","1","","006446","001","0","TONNINO TUNA IN WATER FAD FREE GLASS JAR","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-9014109-002840015625","9014109","002840015625","SNCA","MULTI PACK SALTY BAGGED/CANISTER SNACKS","40","338","BAG MULTI PACK SALTY BAGGED/CANISTER SNACKS","5","BAG MULTI PACK SALTY BAGGED/CANISTER SNACKS","5","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","FRITO LAY CRUNCH AND POP MIX","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-8011904-007800000208","8011904","007800000208","SNCA","CSD < 12 OZ MP CANS","1","313","DR PEPPER/7-UP CSD  12 OZ MP CANS","10","DR PEPPER/7-UP CSD  12 OZ MP CANS","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001906","012","0","SQUIRT SLIM CANS","0","LB","0.001","4.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-89011083-008066095623","89011083","008066095623","SNCA","IMPORT BEER","10","305","MEXICAN IMPORT BEER","15","MEXICAN IMPORT BEER","15","ALCOHOLIC BEVERAGES","89","BEER","1","","003470","003","0","CORONA LIGHT BOTTLES","0","LB","0.001","1.00","I","","Y","N","MARKSTEIN BEVERAGE CO"
"SNCA-8011967-002500005828","8011967","002500005828","SNCA","CSD >= 16 OZ MP PET","25","313","COKE CSD >= 16 OZ MP PET","5","COKE CSD >= 16 OZ MP PET","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","MINUTE MAID LEMONADE","0","LB","0.001","4.00","I","","Y","N","COCA COLA CO"
"SNCA-8100343-007084781124","8100343","007084781124","SNCA","MONSTER RTD ENERGY","10","313","REGULAR MONSTER RTD ENERGY","1","REGULAR MONSTER RTD ENERGY","1","NON CARBONATED BEVERAGES","3","ENERGY","35","","001392","055","0","MONSTER MEGA ENERGY DRINK","0","LB","0.001","12.00","I","","Y","N","COCA COLA CO"
"SNCA-11050237-003997802596","11050237","003997802596","SNCA","NATURAL HOT CEREAL","15","301","NATURAL NATURAL HOT CEREAL","5","NATURAL NATURAL HOT CEREAL","5","CEREAL AND BREAKFAST","11","HOT CEREAL","5","","006446","001","0","BOBS RED SEEDS HMP HRT","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-49020275-085315210032","49020275","085315210032","SNCA","LIFESTYLE NUTRITION GENERAL","1","312","LIFESTYLE NUTRITION GENERAL BAR","5","LIFESTYLE NUTRITION GENERAL BAR","5","NUTRITION SOLUTIONS","49","LIFESTYLE NUTRITION","2","","006446","001","0","PROBAR PEANUT BUTTER CHOCOLATE CHIP BAR","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-2010501-001410008783","2010501","001410008783","SNCA","PREMIUM AT HOME COOKIES","5","338","ALL OTHER PREMIUM AT HOME COOKIES","7","ALL OTHER PREMIUM AT HOME COOKIES","7","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","001420","003","0","PEPPERIDGE FARM CHOCOLATE HAZELNUT PIROUETTE COOKIES","0","LB","0.001","1.00","I","","Y","N","PEPPERIDGE FARM INC"
"SNCA-11050229-070559901343","11050229","070559901343","SNCA","OATMEAL BASED HOT CEREAL","1","301","INSTANT OATMEAL BASED HOT CEREAL","5","INSTANT OATMEAL BASED HOT CEREAL","5","CEREAL AND BREAKFAST","11","HOT CEREAL","5","","006446","001","0","KODIAK OATMEAL CUP MPL BRN SUG","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-2011791-004400004638","2011791","004400004638","SNCA","MAINSTREAM AT HOME COOKIES","10","338","ALL OTHER MAINSTREAM AT HOME COOKIES","7","ALL OTHER MAINSTREAM AT HOME COOKIES","7","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","000895","012","0","NBC CHIPS AHOY SMORES","0","LB","0.001","12.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-2020781-001410009606","2020781","001410009606","SNCA","MAINSTREAM AT HOME CRACKERS","10","338","GRAHAM MAINSTREAM AT HOME CRACKERS","5","GRAHAM MAINSTREAM AT HOME CRACKERS","5","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME CRACKERS","2","","001420","003","0","PEPPERIDGE FARM BLASTED VANILLA FLAVOR GRAHAMS CUPCAKE","0","LB","0.001","1.00","I","","Y","N","PEPPERIDGE FARM INC"
"SNCA-45150177-084223400333","45150177","084223400333","SNCA","ALL OTHER MISC FROZEN BREAFAST ITEMS","85","317","ALL OTHER MISC FROZEN BREAFAST ITEMS","0","ALL OTHER MISC FROZEN BREAFAST ITEMS","0","FROZEN BREAKFAST ITEMS","45","MISCELLANEOUS FROZEN BREAKFAST ITEMS","15","","006446","001","0","GARDEIN SAUSAGE BREAKFAST MAPLE","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-89010095-008066095625","89010095","008066095625","SNCA","CRAFT BEER","15","305","ALE CRAFT BEER","1","ALE CRAFT BEER","1","ALCOHOLIC BEVERAGES","89","BEER","1","","003470","003","0","CORONA LIGHT BEER BOTTLES","60","LB","0.001","4.00","I","","Y","N","MARKSTEIN BEVERAGE CO"
"SNCA-48012450-076722633947","48012450","076722633947","SNCA","REGULAR FROZEN DINNERS ENTREES & SIDES FOR ONE","1","317","PREMIUM REG FROZEN DINNER ENTREE/SIDES FOR ONE","1","PREMIUM REG FROZEN DINNER ENTREE/SIDES FOR ONE","1","PREPARED FROZEN FOODS","48","FROZEN DINNERS ENTREES & SIDES FOR ONE","1","","006446","001","0","SUKHIS SANDWHICH NAAN CHIX TKA","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-21300201-072534226071","21300201","072534226071","SNCA","DICED CORE TOMATO <=20 OZ.CANNED","1","302","ORGANIC DICED TOMATO <=20 OZ.","20","ORGANIC DICED TOMATO <=20 OZ.","20","CANNED VEGETABLES","21","CORE TOMATO <=20 OZ.CANNED VEGETABLES","55","","006446","001","0","MUIR GLEN DICED TOMATOES","0","LB","10.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-4100659-087000100011","4100659","087000100011","SNCA","SPECIALTY SPREADS/SNACKERS","20","302","SPECIALTY SPREADS/SNACKERS","0","SPECIALTY SPREADS/SNACKERS","0","JAMS"," JELLIES & SPREADS","4","PEANUT BUTTER & SPREADS","10","","006446","001","0","ARTISANA NUT BTTR ALMOND RAW","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-19150809-080154150000","19150809","080154150000","SNCA","SPECIALTY TEA COFFEE/HOT","15","301","MEDICINAL SPECIALTY SPECIALTY TEA COFFEE/HOT","25","MEDICINAL SPECIALTY SPECIALTY TEA COFFEE/HOT","25","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","TEA COFFEE/HOT","15","","006446","001","0","ORGANIC INDIA TEA TULSI ORIGINAL","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-3200006-078616200151","3200006","078616200151","SNCA","STILL CONVENIENCE BOTTLED WATER","5","313","SINGLE STILL CONVENIENCE BOTTLED WATER","1","SINGLE STILL CONVENIENCE BOTTLED WATER","1","NON CARBONATED BEVERAGES","3","BOTTLED WATER","20","","001392","055","0","SMARTWATER SPORT","0","LB","0.001","24.00","I","","Y","N","COCA COLA CO"
"SNCA-19012896-078535783416","19012896","078535783416","SNCA","GROUND PREPACKAGED COFFEE/HOT","10","301","PREMIUM GROUND PREPACKAGE COFFEE/HOT","10","PREMIUM GROUND PREPACKAGE COFFEE/HOT","10","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","PREPACKAGED COFFEE/HOT","3","","019258","001","0","PEETS COFFEE GROUND FRENCH RST","0","LB","0.001","1.00","I","","Y","N","PEETS COFFEE & TEA INC"
"SNCA-43010340-004145811705","43010340","004145811705","SNCA","READY TO SERVE FROZEN DESSERTS","10","317","FROZEN SINGLE SERVE DESSERT READY TO SERVE","5","FROZEN SINGLE SERVE DESSERT READY TO SERVE","5","FROZEN DESSERT/BAKERY/TOPPING","43","FROZEN DESSERTS","1","","001464","002","0","EDWARDS KEY LIME PIE SLICE SINGLES 2 PACK","0","LB","0.001","1.00","I","","Y","N","SCHWANS CONSUMER BRANDS NORTH AMERICA"
"SNCA-42012349-007457046203","42012349","007457046203","SNCA","SUPER PREMIUM PACKAGED ICE CREAM","1","317","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","ICE CREAM","42","PACKAGED ICE CREAM","1","","001499","002","0","HAAGEN DAZS DESTINATION SERIES LE MANGO","0","LB","0.001","1.00","I","","Y","N","NESTLE DSD"
"SNCA-26320283-007341602005","26320283","007341602005","SNCA","TRADITIONAL RICE SIDE DISHES","1","301","FLAVORED TRADITIONAL RICE SIDE DISHES","1","FLAVORED TRADITIONAL RICE SIDE DISHES","1","PREPARED SIDE DISHES","26","RICE SIDE DISHES","32","","006446","001","0","LUNDBERG BUTTERNUT SQUASH RISOTTO","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8051459-004900003719","8051459","004900003719","SNCA","CSD <= 24 OZ SINGLE","30","313","COKE CSD <= 24 OZ SINGLE","5","COKE CSD <= 24 OZ SINGLE","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","DIET SPRITE ZERO SODA","0","LB","0.001","24.00","I","","Y","N","COCA COLA CO"
"SNCA-27203321-071006912890","27203321","071006912890","SNCA","SPREAD KOSHER SPECIALTY FOOD","25","301","HONEY SPREAD KOSHER SPECIALTY FOOD","1","HONEY SPREAD KOSHER SPECIALTY FOOD","1","ETHNIC"," GOURMET & SPECIALTY","27","KOSHER SPECIALTY FOODS","20","","006446","001","0","GEFEN HONEY BEAR","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8010546-007800011816","8010546","007800011816","SNCA","CSD 12 OZ 12PK CANS","5","313","DR PEPPER/7-UP CSD 12 OZ 12PK CANS","10","DR PEPPER/7-UP CSD 12 OZ 12PK CANS","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001906","012","0","SUNKIST STRAWBERRY SODA","0","LB","0.001","2.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-9011019-089044400084","9011019","089044400084","SNCA","WELLNESS/SPECIALTY TAKE HOME BAG/CAN SNACKS","45","338","MULTIGRAIN WELLNESS/SPECIALTY TAKE HOME","5","MULTIGRAIN WELLNESS/SPECIALTY TAKE HOME","5","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001463","002","0","LATE JULY SUMMERTIME BLUES ORGANIC MULTIGRAIN CHIPS","0","LB","0.001","1.00","I","","Y","N","SNYDERS OF HANOVER"
"SNCA-27051562-007889513107","27051562","007889513107","SNCA","ASIAN SAUCES","1","301","ASIAN COOKING SAUCES","5","ASIAN COOKING SAUCES","5","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004294","001","null","LEE KUM KEE MANGOLIAN BEEF SAUCE HAW","0","LB","0.001","1.00","I"
"SNCA-8051178-007800000386","8051178","007800000386","SNCA","CSD >= 16 OZ MP PET","25","313","DR PEPPER/7-UP >= 16 OZ MP PET","10","DR PEPPER/7-UP >= 16 OZ MP PET","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001390","022","0","DR PEPPER SODA","0","LB","0.001","4.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-89011485-060367510495","89011485","060367510495","SNCA","CRAFT BEER","15","305","ALE CRAFT BEER","1","ALE CRAFT BEER","1","ALCOHOLIC BEVERAGES","89","BEER","1","","003442","001","0","ALLAGASH TRIPEL RESERVE BOTTLES","0","LB","0.001","12.00","I","","Y","N","WINE WAREHOUSE"
"SNCA-8050655-085594300201","8050655","085594300201","SNCA","TRADITIONAL PREMIUM SPARKLING DRINKS","10","313","AO ALTERNATIVE TRADITIONAL SPARKLING DRINKS","65","AO ALTERNATIVE TRADITIONAL SPARKLING DRINKS","65","CARBONATED BEVERAGES & MIXERS","8","PREMIUM SPARKLING DRINKS","5","","006446","001","0","DIABOLO SODA LOCO FRENCH LEMONADE","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-9200131-008266621812","9200131","008266621812","SNCA","WELLNESS/SPECIALTY TAKE HOME BAG/CAN SNACKS","45","338","BAKED WELLNESS/SPECIALTY TAKE HOME BAG/CAN","1","BAKED WELLNESS/SPECIALTY TAKE HOME BAG/CAN","1","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","006446","001","0","POPCHIPS SINGLE SERVE VARIETY PACK","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-27053522-007232071003","27053522","007232071003","SNCA","ASIAN COOKIES","35","301","ASIAN COOKIES","0","ASIAN COOKIES","0","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","MEIJI COOKIE YAN YAN STRAWBERRY","0","LB","0.001","10.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-2012563-004400004913","2012563","004400004913","SNCA","MAINSTREAM AT HOME COOKIES","10","338","CHOC CHIP MAINSTREAM AT HOME COOKIES","1","CHOC CHIP MAINSTREAM AT HOME COOKIES","1","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","000895","012","0","NABISCO CHIPS AHOY THINS ORIGINAL","0","LB","0.001","12.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-42051814-081529400020","42051814","081529400020","SNCA","ALL FAMILY NOVELTIES","5","317","FRUIT/WATER BASED ALL FAMILY NOVELTIES","5","FRUIT/WATER BASED ALL FAMILY NOVELTIES","5","ICE CREAM","42","NOVELTIES","5","","006446","001","0","LINDYS ICE TROPICAL HOMEMADE ITLN COMBO PACK","0","LB","0.001","9.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-42200071-007255400156","42200071","007255400156","SNCA","ALL FAMILY NOVELTIES","5","317","ICE CREAM BASED ALL FAMILY NOVELTIES","1","ICE CREAM BASED ALL FAMILY NOVELTIES","1","ICE CREAM","42","NOVELTIES","5","","000912","028","null","NESTLE DRUMSTICK VANILLA FUDGE ICE CREAM CONES","0","LB","6.460","6.00","I","217"
"SNCA-11010859-069899780617","11010859","069899780617","SNCA","HEALTH COLD CEREAL","1","301","HEALTH COLD CEREAL GRANOLA/MUESLI","10","HEALTH COLD CEREAL GRANOLA/MUESLI","10","CEREAL AND BREAKFAST","11","COLD CEREAL","1","","006446","001","0","UDIS GRANOLA GLUTEN FREE ORIGINAL","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-21350093-072534228071","21350093","072534228071","SNCA","CORE TOMATO SAUCE >10 AND < 20 OZ.","5","302","ORGANIC CORE TOMATO SAUCE >10 AND < 20 OZ.","20","ORGANIC CORE TOMATO SAUCE >10 AND < 20 OZ.","20","CANNED VEGETABLES","21","CORE TOMATO SAUCE/PASTE CANNED VEGETABLES","60","","006446","001","0","MUIR GLEN ORGANIC TOMATO SAUCE","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-25300364-005260304180","25300364","005260304180","SNCA","MAINSTREAM READY TO SERVE SOUP","1","302","MAINSTREAM NON-MEAT READY TO SERVE SOUP","10","MAINSTREAM NON-MEAT READY TO SERVE SOUP","10","SOUPS","25","READY TO SERVE SOUP","30","","006446","001","0","PACIFIC CREAMY BUTTERNUT SQUASH SOUP","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
